dataset_id	sample_id	signature	score
GSE89632	GSM2385742	CD16+Monocytes	-0.3192403116524776
GSE89632	GSM2385742	Macrophages C0	-0.6737702279229472
GSE89632	GSM2385742	Macrophages C1	-0.09481057018480726
GSE89632	GSM2385742	Macrophages C2	-0.7142300267609736
GSE89632	GSM2385742	Profibrotic Macrophages	0.6071503013986461
GSE89632	GSM2385743	NASH signature	0.6150738329661786
GSE89632	GSM2385743	Fibrosis signature	1.0217530020435581
GSE89632	GSM2385743	NAFL signature	0.23582088854291303
GSE89632	GSM2385743	Liver aging signature	0.949477201421559
GSE89632	GSM2385743	HSC TGF-beta signature	0.8284656254792262
GSE89632	GSM2385743	Hepatocytes	0.8274826672403797
GSE89632	GSM2385743	Cholangiocytes	1.278814941007107
GSE89632	GSM2385743	B cells	-0.24472427444923356
GSE89632	GSM2385743	CD4 T-cell signature	0.2460144544524485
GSE89632	GSM2385743	CD8 T-cell signature	0.6497141691964796
GSE89632	GSM2385743	Endothelial cells	0.6846863822247411
GSE89632	GSM2385743	Kupffer cells	0.6002216812336034
GSE89632	GSM2385743	Macrophages	0.37554900916979755
GSE89632	GSM2385743	Monocytes	-0.1277546484855304
GSE89632	GSM2385743	NK cells	0.6296914732210603
GSE89632	GSM2385743	CD14+Monocytes	-0.48780431464813867
GSE89632	GSM2385743	CD16+Monocytes	-0.11262904221542296
GSE89632	GSM2385743	Macrophages C0	-0.2044208003552943
GSE89632	GSM2385743	Macrophages C1	0.6366319267761614
GSE89632	GSM2385743	Macrophages C2	1.0852759719090481
GSE89632	GSM2385743	Profibrotic Macrophages	1.3959306654990906
GSE89632	GSM2385744	NASH signature	-1.3433589104122718
GSE89632	GSM2385744	Fibrosis signature	-1.057767028252715
GSE89632	GSM2385744	NAFL signature	0.5972497487652507
GSE89632	GSM2385744	Liver aging signature	-0.033786217691171225
GSE89632	GSM2385744	HSC TGF-beta signature	-0.9068774768534981
GSE89632	GSM2385744	Hepatocytes	-0.8311239946207852
GSE89632	GSM2385744	Cholangiocytes	-0.43912329644487896
GSE89632	GSM2385744	B cells	0.16200823155246352
GSE89632	GSM2385744	CD4 T-cell signature	-0.4931064033009342
GSE89632	GSM2385744	CD8 T-cell signature	0.032837101817748356
GSE89632	GSM2385744	Endothelial cells	0.1056039125457373
GSE89632	GSM2385744	Kupffer cells	0.7022683636466865
GSE89632	GSM2385744	Macrophages	0.21623029453604733
GSE89632	GSM2385744	Monocytes	-0.3177648173175017
GSE89632	GSM2385744	NK cells	0.35071749762659266
GSE89632	GSM2385744	CD14+Monocytes	-0.6676877882866994
GSE89632	GSM2385744	CD16+Monocytes	-0.42393648251980465
GSE89632	GSM2385744	Macrophages C0	0.11419393722087738
GSE89632	GSM2385744	Macrophages C1	0.058758310572955386
GSE89632	GSM2385744	Macrophages C2	-0.6908886708652555
GSE89632	GSM2385744	Profibrotic Macrophages	-0.1929355951915762
GSE89632	GSM2385745	NASH signature	-0.03941396236388456
GSE89632	GSM2385745	Fibrosis signature	0.3518476457307189
GSE89632	GSM2385745	NAFL signature	0.7032046632587026
GSE89632	GSM2385745	Liver aging signature	-0.23782402022556
GSE89632	GSM2385745	HSC TGF-beta signature	0.38221754787970974
GSE89632	GSM2385745	Hepatocytes	-0.03356900565654021
GSE89632	GSM2385745	Cholangiocytes	0.5400723428956238
GSE89632	GSM2385745	B cells	-0.023192867744847766
GSE89632	GSM2385745	CD4 T-cell signature	0.10583437062882345
GSE89632	GSM2385745	CD8 T-cell signature	0.08551887201984822
GSE89632	GSM2385745	Endothelial cells	1.0284065665326336
GSE89632	GSM2385745	Kupffer cells	0.09871209267756453
GSE89632	GSM2385745	Macrophages	-0.03412585045851955
GSE89632	GSM2385745	Monocytes	-0.4240083513152636
GSE89632	GSM2385745	NK cells	-0.6457450979216123
GSE89632	GSM2385745	CD14+Monocytes	-0.03398711089568296
GSE89632	GSM2385745	CD16+Monocytes	0.30829717214962227
GSE89632	GSM2385745	Macrophages C0	-1.205608864455287
GSE89632	GSM2385745	Macrophages C1	0.581950066498093
GSE89632	GSM2385745	Macrophages C2	-0.7522809930495991
GSE89632	GSM2385745	Profibrotic Macrophages	0.4003723851965594
GSE89632	GSM2385746	NASH signature	-0.5603813727913636
GSE89632	GSM2385746	Fibrosis signature	-0.45136960952504024
GSE89632	GSM2385746	NAFL signature	1.1085075156452706
GSE89632	GSM2385746	Liver aging signature	-0.5259785599314387
GSE89632	GSM2385746	HSC TGF-beta signature	1.386920482824805
GSE89632	GSM2385746	Hepatocytes	0.1891550963117762
GSE89632	GSM2385746	Cholangiocytes	-0.012496485257414156
GSE89632	GSM2385746	B cells	0.5257740207044196
GSE89632	GSM2385746	CD4 T-cell signature	0.2333026216589903
GSE89632	GSM2385746	CD8 T-cell signature	0.4101421745506697
GSE89632	GSM2385746	Endothelial cells	0.0773145592906902
GSE89632	GSM2385746	Kupffer cells	0.8453462673843064
GSE89632	GSM2385746	Macrophages	0.5833257072022644
GSE89632	GSM2385746	Monocytes	-0.11110525073937468
GSE89632	GSM2385746	NK cells	0.8195112515250753
GSE89632	GSM2385746	CD14+Monocytes	-0.5369430657308223
GSE89632	GSM2385746	CD16+Monocytes	1.2161559819524712
GSE89632	GSM2385746	Macrophages C0	0.5367399829428765
GSE89632	GSM2385746	Macrophages C1	0.48480575613543
GSE89632	GSM2385746	Macrophages C2	0.8317960927603012
GSE89632	GSM2385746	Profibrotic Macrophages	1.1836285325869726
GSE89632	GSM2385747	NASH signature	-0.8115770855813284
GSE89632	GSM2385747	Fibrosis signature	-0.7163227914449463
GSE89632	GSM2385747	NAFL signature	0.2953185780912765
GSE89632	GSM2385747	Liver aging signature	0.14251577365166887
GSE89632	GSM2385747	HSC TGF-beta signature	-0.10265949921350244
GSE89632	GSM2385747	Hepatocytes	-1.1117562257531455
GSE89632	GSM2385747	Cholangiocytes	-1.035727406522221
GSE89632	GSM2385747	B cells	-0.2149462215751576
GSE89632	GSM2385747	CD4 T-cell signature	0.8599802984420261
GSE89632	GSM2385747	CD8 T-cell signature	0.9165224506980733
GSE89632	GSM2385747	Endothelial cells	-0.4141914644272046
GSE89632	GSM2385747	Kupffer cells	1.8136986444188838
GSE89632	GSM2385747	Macrophages	1.6744361800010583
GSE89632	GSM2385747	Monocytes	1.204262847770035
GSE89632	GSM2385747	NK cells	1.320919147348782
GSE89632	GSM2385747	CD14+Monocytes	0.3272690415950314
GSE89632	GSM2385747	CD16+Monocytes	2.504428299732084
GSE89632	GSM2385747	Macrophages C0	2.2915398022382383
GSE89632	GSM2385747	Macrophages C1	-0.0977153670950313
GSE89632	GSM2385747	Macrophages C2	-0.8627642238920766
GSE89632	GSM2385747	Profibrotic Macrophages	0.4942689273111746
GSE89632	GSM2385748	NASH signature	-0.9475396348165056
GSE89632	GSM2385748	Fibrosis signature	-0.7330833842361104
GSE89632	GSM2385748	NAFL signature	1.068421412910618
GSE89632	GSM2385748	Liver aging signature	-0.5267095737537044
GSE89632	GSM2385748	HSC TGF-beta signature	-0.28470223872200856
GSE89632	GSM2385748	Hepatocytes	-0.5431763941127856
GSE89632	GSM2385748	Cholangiocytes	-0.5337516476479381
GSE89632	GSM2385748	B cells	-0.5314916630353566
GSE89632	GSM2385748	CD4 T-cell signature	-0.1915453402435136
GSE89632	GSM2385748	CD8 T-cell signature	0.2950168859382429
GSE89632	GSM2385748	Endothelial cells	0.24981373106108365
GSE89632	GSM2385748	Kupffer cells	0.4458735599518164
GSE89632	GSM2385748	Macrophages	-0.7358707259957916
GSE89632	GSM2385748	Monocytes	-0.6194689008304196
GSE89632	GSM2385748	NK cells	0.20514954215595568
GSE89632	GSM2385748	CD14+Monocytes	-0.3800218479251173
GSE89632	GSM2385748	CD16+Monocytes	-0.48803715240571316
GSE89632	GSM2385748	Macrophages C0	-0.7063504288383339
GSE89632	GSM2385748	Macrophages C1	0.03825270711501791
GSE89632	GSM2385748	Macrophages C2	-0.8694367759606562
GSE89632	GSM2385748	Profibrotic Macrophages	0.5584312560953598
GSE89632	GSM2385749	NASH signature	-1.455801588780612
GSE89632	GSM2385749	Fibrosis signature	-1.3925469580655143
GSE89632	GSM2385749	NAFL signature	-0.053481096161025234
GSE89632	GSM2385749	Liver aging signature	-0.6405637784163577
GSE89632	GSM2385749	HSC TGF-beta signature	-0.9338784797381136
GSE89632	GSM2385749	Hepatocytes	0.21369428156576112
GSE89632	GSM2385749	Cholangiocytes	-1.4796499149121214
GSE89632	GSM2385749	B cells	-1.2765866003199071
GSE89632	GSM2385749	CD4 T-cell signature	0.13762664053247062
GSE89632	GSM2385749	CD8 T-cell signature	0.5667011472875851
GSE89632	GSM2385749	Endothelial cells	0.24984730552245804
GSE89632	GSM2385749	Kupffer cells	0.7123211765911505
GSE89632	GSM2385749	Macrophages	-0.8198694684837463
GSE89632	GSM2385749	Monocytes	-0.8464357570233391
GSE89632	GSM2385749	NK cells	0.3614883343762814
GSE89632	GSM2385749	CD14+Monocytes	-1.1291827038095148
GSE89632	GSM2385749	CD16+Monocytes	-1.3068806478060497
GSE89632	GSM2385749	Macrophages C0	-0.7041056483018395
GSE89632	GSM2385749	Macrophages C1	-0.33033582646958665
GSE89632	GSM2385749	Macrophages C2	-0.6806487600483805
GSE89632	GSM2385749	Profibrotic Macrophages	-0.13167577772387634
GSE89632	GSM2385750	NASH signature	0.04754742532190452
GSE89632	GSM2385750	Fibrosis signature	0.379059834937594
GSE89632	GSM2385750	NAFL signature	0.5034268148957255
GSE89632	GSM2385750	Liver aging signature	0.8810854338900782
GSE89632	GSM2385750	HSC TGF-beta signature	-0.07936733927352493
GSE89632	GSM2385750	Hepatocytes	-0.7375898699262365
GSE89632	GSM2385750	Cholangiocytes	-0.2951329471550537
GSE89632	GSM2385750	B cells	1.132000057576746
GSE89632	GSM2385750	CD4 T-cell signature	-0.23865145426862586
GSE89632	GSM2385750	CD8 T-cell signature	-0.38361831988141576
GSE89632	GSM2385750	Endothelial cells	0.4035189575145116
GSE89632	GSM2385750	Kupffer cells	0.3526417756849503
GSE89632	GSM2385750	Macrophages	0.6100160902723841
GSE89632	GSM2385750	Monocytes	0.12824647547042983
GSE89632	GSM2385750	NK cells	-0.2160349678194641
GSE89632	GSM2385750	CD14+Monocytes	-0.27456214796106726
GSE89632	GSM2385750	CD16+Monocytes	1.0962439562651902
GSE89632	GSM2385750	Macrophages C0	0.3559466930086342
GSE89632	GSM2385750	Macrophages C1	0.8278167912029787
GSE89632	GSM2385750	Macrophages C2	0.4720007709862583
GSE89632	GSM2385750	Profibrotic Macrophages	0.8383110784235938
GSE89632	GSM2385751	NASH signature	0.35981553527102894
GSE89632	GSM2385751	Fibrosis signature	0.6161729519774432
GSE89632	GSM2385751	NAFL signature	0.23760949091339606
GSE89632	GSM2385751	Liver aging signature	0.9984141329828348
GSE89632	GSM2385751	HSC TGF-beta signature	-0.031291219757190465
GSE89632	GSM2385751	Hepatocytes	0.8503083176600601
GSE89632	GSM2385751	Cholangiocytes	-0.29834993338619165
GSE89632	GSM2385751	B cells	-1.0541174493520165
GSE89632	GSM2385751	CD4 T-cell signature	-1.0091412403373545
GSE89632	GSM2385751	CD8 T-cell signature	-0.2607017221708777
GSE89632	GSM2385751	Endothelial cells	0.2574025705421616
GSE89632	GSM2385751	Kupffer cells	0.0633181918477133
GSE89632	GSM2385751	Macrophages	-0.25780505110837354
GSE89632	GSM2385751	Monocytes	0.115204414768692
GSE89632	GSM2385751	NK cells	-0.5222004209691951
GSE89632	GSM2385751	CD14+Monocytes	-0.5476242294908159
GSE89632	GSM2385751	CD16+Monocytes	-0.8565027787881643
GSE89632	GSM2385751	Macrophages C0	0.4957420945865679
GSE89632	GSM2385751	Macrophages C1	0.8090359154987167
GSE89632	GSM2385751	Macrophages C2	0.572219940615912
GSE89632	GSM2385751	Profibrotic Macrophages	-0.5263628539756681
GSE89632	GSM2385752	NASH signature	-1.1838122196276626
GSE89632	GSM2385752	Fibrosis signature	-1.1598423650685623
GSE89632	GSM2385752	NAFL signature	0.41228587426830593
GSE89632	GSM2385752	Liver aging signature	-0.7565711404078829
GSE89632	GSM2385752	HSC TGF-beta signature	-1.0649978570588436
GSE89632	GSM2385752	Hepatocytes	-0.03825720832950218
GSE89632	GSM2385752	Cholangiocytes	-1.2253454908394812
GSE89632	GSM2385752	B cells	-0.8123235921176551
GSE89632	GSM2385752	CD4 T-cell signature	0.008011411071501925
GSE89632	GSM2385752	CD8 T-cell signature	0.24678114105415433
GSE89632	GSM2385752	Endothelial cells	-0.5520132951128449
GSE89632	GSM2385752	Kupffer cells	-0.13341808826786575
GSE89632	GSM2385752	Macrophages	-1.3197009802476094
GSE89632	GSM2385752	Monocytes	-1.0194475203177482
GSE89632	GSM2385752	NK cells	-0.037978531390037866
GSE89632	GSM2385752	CD14+Monocytes	-1.1025127994338408
GSE89632	GSM2385752	CD16+Monocytes	-0.8204139323147503
GSE89632	GSM2385752	Macrophages C0	-1.5060051030642523
GSE89632	GSM2385752	Macrophages C1	-0.7167271280682158
GSE89632	GSM2385752	Macrophages C2	-0.7425063821622108
GSE89632	GSM2385752	Profibrotic Macrophages	-0.069782833729933
GSE89632	GSM2385753	NASH signature	0.806776032637642
GSE89632	GSM2385753	Fibrosis signature	0.9109001015838183
GSE89632	GSM2385753	NAFL signature	0.4926076688885588
GSE89632	GSM2385753	Liver aging signature	-0.11694277769189096
GSE89632	GSM2385753	HSC TGF-beta signature	-0.601153156653778
GSE89632	GSM2385753	Hepatocytes	0.8110144686767287
GSE89632	GSM2385753	Cholangiocytes	0.17538901303403173
GSE89632	GSM2385753	B cells	-0.3820222733011701
GSE89632	GSM2385753	CD4 T-cell signature	-0.1518295534254651
GSE89632	GSM2385753	CD8 T-cell signature	0.31147153146406237
GSE89632	GSM2385753	Endothelial cells	-0.059474187202410184
GSE89632	GSM2385753	Kupffer cells	-0.33566027505153045
GSE89632	GSM2385753	Macrophages	-0.9234507018759921
GSE89632	GSM2385753	Monocytes	-1.0073529389213733
GSE89632	GSM2385753	NK cells	0.45698207275218544
GSE89632	GSM2385753	CD14+Monocytes	-0.6504106488902162
GSE89632	GSM2385753	CD16+Monocytes	-0.9853529766782414
GSE89632	GSM2385753	Macrophages C0	-1.5567416477496139
GSE89632	GSM2385753	Macrophages C1	-0.11468458836225365
GSE89632	GSM2385753	Macrophages C2	0.17501462552455613
GSE89632	GSM2385753	Profibrotic Macrophages	-0.27081369904021196
GSE89632	GSM2385754	NASH signature	0.7890166239393114
GSE89632	GSM2385754	Fibrosis signature	0.6461103435203882
GSE89632	GSM2385754	NAFL signature	1.375054641786877
GSE89632	GSM2385754	Liver aging signature	0.08942977655401509
GSE89632	GSM2385754	HSC TGF-beta signature	1.0078510435875432
GSE89632	GSM2385754	Hepatocytes	-0.42559981378190825
GSE89632	GSM2385754	Cholangiocytes	0.6040567858783753
GSE89632	GSM2385754	B cells	1.0988467194741633
GSE89632	GSM2385754	CD4 T-cell signature	0.896287931270305
GSE89632	GSM2385754	CD8 T-cell signature	0.6848714127315971
GSE89632	GSM2385754	Endothelial cells	0.39204570525255744
GSE89632	GSM2385754	Kupffer cells	0.386806932233969
GSE89632	GSM2385754	Macrophages	0.45290663055160374
GSE89632	GSM2385754	Monocytes	-0.045637676736101626
GSE89632	GSM2385754	NK cells	0.7958298871880791
GSE89632	GSM2385754	CD14+Monocytes	0.30874589970113764
GSE89632	GSM2385754	CD16+Monocytes	0.42044228368696496
GSE89632	GSM2385754	Macrophages C0	0.07978467877057398
GSE89632	GSM2385754	Macrophages C1	0.9364576485044285
GSE89632	GSM2385754	Macrophages C2	0.7092542018136291
GSE89632	GSM2385754	Profibrotic Macrophages	1.7219442505144902
GSE89632	GSM2385755	NASH signature	-1.5115425865658325
GSE89632	GSM2385755	Fibrosis signature	-1.4880577103878727
GSE89632	GSM2385755	NAFL signature	0.16656827542035965
GSE89632	GSM2385755	Liver aging signature	-0.7516121724801893
GSE89632	GSM2385755	HSC TGF-beta signature	-1.2656179228491853
GSE89632	GSM2385755	Hepatocytes	0.35292607604645687
GSE89632	GSM2385755	Cholangiocytes	-1.8710542730918154
GSE89632	GSM2385755	B cells	-0.4270448088520376
GSE89632	GSM2385755	CD4 T-cell signature	0.15549821136069428
GSE89632	GSM2385755	CD8 T-cell signature	0.6252962901982427
GSE89632	GSM2385755	Endothelial cells	-0.18753340006252076
GSE89632	GSM2385755	Kupffer cells	0.40696907909090124
GSE89632	GSM2385755	Macrophages	-0.7360304016184708
GSE89632	GSM2385755	Monocytes	-0.514510614231435
GSE89632	GSM2385755	NK cells	0.8821315013166877
GSE89632	GSM2385755	CD14+Monocytes	-0.78832093823959
GSE89632	GSM2385755	CD16+Monocytes	-0.4540072099372562
GSE89632	GSM2385755	Macrophages C0	-0.8287258705890628
GSE89632	GSM2385755	Macrophages C1	-0.1676771220257706
GSE89632	GSM2385755	Macrophages C2	-1.2277929746257035
GSE89632	GSM2385755	Profibrotic Macrophages	-0.37468670934631104
GSE89632	GSM2385756	NASH signature	0.3806136815177243
GSE89632	GSM2385756	Fibrosis signature	0.5843717010972981
GSE89632	GSM2385756	NAFL signature	0.39272087136786077
GSE89632	GSM2385756	Liver aging signature	0.19490728508606556
GSE89632	GSM2385756	HSC TGF-beta signature	-0.05741416574989429
GSE89632	GSM2385756	Hepatocytes	-0.5984906302451987
GSE89632	GSM2385756	Cholangiocytes	-0.13564322971378037
GSE89632	GSM2385756	B cells	-0.6629366146594288
GSE89632	GSM2385756	CD4 T-cell signature	-0.2997374107263994
GSE89632	GSM2385756	CD8 T-cell signature	-0.3389315359496332
GSE89632	GSM2385756	Endothelial cells	-0.05490471411245611
GSE89632	GSM2385756	Kupffer cells	0.2492992668808447
GSE89632	GSM2385756	Macrophages	0.7271284403591957
GSE89632	GSM2385756	Monocytes	0.1511824631910668
GSE89632	GSM2385756	NK cells	0.1783218340168737
GSE89632	GSM2385756	CD14+Monocytes	0.769700567336802
GSE89632	GSM2385756	CD16+Monocytes	0.022553514061667293
GSE89632	GSM2385756	Macrophages C0	0.06609226206244284
GSE89632	GSM2385756	Macrophages C1	0.809850753432908
GSE89632	GSM2385756	Macrophages C2	0.43079033408476786
GSE89632	GSM2385756	Profibrotic Macrophages	1.08605614727897
GSE89632	GSM2385758	NASH signature	1.7757346897250987
GSE89632	GSM2385758	Fibrosis signature	1.1042888517605889
GSE89632	GSM2385758	NAFL signature	-1.2953513077861496
GSE89632	GSM2385758	Liver aging signature	-0.23532238500699548
GSE89632	GSM2385758	HSC TGF-beta signature	0.16867622381842903
GSE89632	GSM2385758	Hepatocytes	0.5088054369981183
GSE89632	GSM2385758	Cholangiocytes	-0.18882002097942432
GSE89632	GSM2385758	B cells	-0.18101371531551266
GSE89632	GSM2385758	CD4 T-cell signature	1.7907011167472673
GSE89632	GSM2385758	CD8 T-cell signature	0.9834169885231764
GSE89632	GSM2385758	Endothelial cells	2.3691346227185885
GSE89632	GSM2385758	Kupffer cells	-0.9587100756026913
GSE89632	GSM2385758	Macrophages	0.5631819661751201
GSE89632	GSM2385758	Monocytes	-0.9455420234729055
GSE89632	GSM2385758	NK cells	-0.4960565748758559
GSE89632	GSM2385758	CD14+Monocytes	-0.8686813045391906
GSE89632	GSM2385758	CD16+Monocytes	-0.5237521256724362
GSE89632	GSM2385758	Macrophages C0	-1.3383255058231127
GSE89632	GSM2385758	Macrophages C1	1.052962862976106
GSE89632	GSM2385758	Macrophages C2	1.1738819268305647
GSE89632	GSM2385758	Profibrotic Macrophages	-1.339190578024063
GSE89632	GSM2385759	NASH signature	0.09372860517238382
GSE89632	GSM2385759	Fibrosis signature	0.07342788068977184
GSE89632	GSM2385759	NAFL signature	-0.35446389759781316
GSE89632	GSM2385759	Liver aging signature	1.8675805578484437
GSE89632	GSM2385759	HSC TGF-beta signature	0.5939095838258134
GSE89632	GSM2385759	Hepatocytes	0.04458665083866796
GSE89632	GSM2385759	Cholangiocytes	0.37786712243425336
GSE89632	GSM2385759	B cells	0.06347137951415627
GSE89632	GSM2385759	CD4 T-cell signature	0.16088783449903254
GSE89632	GSM2385759	CD8 T-cell signature	0.9842678518641628
GSE89632	GSM2385759	Endothelial cells	0.5223356032772936
GSE89632	GSM2385759	Kupffer cells	1.4488173715020134
GSE89632	GSM2385759	Macrophages	1.7068078068036698
GSE89632	GSM2385759	Monocytes	0.9653631031597697
GSE89632	GSM2385759	NK cells	0.29188757758901984
GSE89632	GSM2385759	CD14+Monocytes	-0.24513939195159995
GSE89632	GSM2385759	CD16+Monocytes	0.637010483126696
GSE89632	GSM2385759	Macrophages C0	0.3288078275613895
GSE89632	GSM2385759	Macrophages C1	1.1190975909922245
GSE89632	GSM2385759	Macrophages C2	0.2277337863743788
GSE89632	GSM2385759	Profibrotic Macrophages	0.10216727354402036
GSE89632	GSM2385760	NASH signature	0.23997161080152213
GSE89632	GSM2385760	Fibrosis signature	-0.0014359216396459284
GSE89632	GSM2385760	NAFL signature	-1.2101244256616204
GSE89632	GSM2385760	Liver aging signature	0.3401455379927132
GSE89632	GSM2385760	HSC TGF-beta signature	-0.4029432941132733
GSE89632	GSM2385760	Hepatocytes	0.3761659280771517
GSE89632	GSM2385760	Cholangiocytes	-0.8317676438937185
GSE89632	GSM2385760	B cells	0.9243031379475082
GSE89632	GSM2385760	CD4 T-cell signature	-0.20699255184736826
GSE89632	GSM2385760	CD8 T-cell signature	-0.3790654306673132
GSE89632	GSM2385760	Endothelial cells	0.04356911789584937
GSE89632	GSM2385760	Kupffer cells	0.470883772854647
GSE89632	GSM2385760	Macrophages	0.46394881789603554
GSE89632	GSM2385760	Monocytes	0.2038991475867544
