dataset_id	sample_id	endotype_1	endotype_2	endotype_3
GSE162694	GSM4957369	1.863053654783657	1.4182820356881654	1.9426839839401788
GSE162694	GSM4957370	2.0740538847418306	1.284371460408651	1.557359219184578
GSE162694	GSM4957371	-1.3162423372301075	0.5362597719091999	0.12657765699667436
GSE162694	GSM4957372	1.3725114975179524	1.8965613159162544	2.0977970227495013
GSE162694	GSM4957373	1.2209071759919814	-0.43739593337667787	0.5871409727965557
GSE162694	GSM4957374	1.947820322942285	1.2615521265967549	1.9716658233587327
GSE162694	GSM4957375	1.7555119969827253	0.400580591361361	1.1178850341466302
GSE162694	GSM4957376	1.5839585864968635	-1.476134855660963	0.2377605954095996
GSE162694	GSM4957377	0.7603835763720393	-0.08517734257210288	0.5919363763171483
GSE162694	GSM4957378	1.4834658832800982	-0.3643411101194509	0.8933701340784761
GSE162694	GSM4957379	1.5623774820214267	0.2704735735714693	1.2776179218555108
GSE162694	GSM4957380	1.2299079037434668	0.7117495458276152	1.4062554192451138
GSE162694	GSM4957381	0.3507621549647387	0.19999043225480503	0.18066628288971076
GSE162694	GSM4957382	1.3463297453905783	0.15185510366241403	1.3645960608848955
GSE162694	GSM4957383	0.4494723171410331	-1.7512596544636307	-0.8689366555460861
GSE162694	GSM4957384	0.3822320702924793	0.7614684412766771	0.909279149216658
GSE162694	GSM4957385	0.5097633495482412	0.21181876782491413	0.013745240266428602
GSE162694	GSM4957386	-0.46037044968696034	0.34947647812579374	0.2809418969368249
GSE162694	GSM4957387	-1.05364021919584	0.32567595781918685	0.37400223216612305
GSE162694	GSM4957388	0.290695358832947	-1.1607625453120036	-1.6634181270170099
GSE162694	GSM4957389	-0.5589242778694984	0.11618736525759711	0.23201332713564965
GSE162694	GSM4957390	0.3964710960157868	-0.4586756459304736	-0.039642776136691545
GSE162694	GSM4957392	-1.2765318493659201	-0.011365915766444534	-0.6453157070721267
